-0.0882057, 0.610585, -0.579874
-0.396693, 0.646848, -0.473469
-0.173781, 0.654301, -0.584578
-0.338307, 0.673641, -0.52783
-0.25831, 0.669847, -0.561126
-0.0566468, 0.146896, -0.123054
-0.0407858, 0.105765, -0.0885989
0.0906246, 0.0959277, -0.13963
-0.176728, 0.127355, -0.0474132
0.0988153, 0.151059, -0.199491
-0.230236, 0.189739, -0.0859936
0.0292747, 0.20411, -0.221135
-0.196949, 0.230703, -0.143105
0.510831, -0.0263919, -0.21042
-0.538021, 0.0969021, 0.151354
0.828207, -0.136624, -0.245742
-0.796485, 0.054361, 0.314653
1.01522, -0.265187, -0.201876
-0.897392, -0.0403572, 0.457828
1.08563, -0.396873, -0.100683
-0.868109, -0.167208, 0.57321
1.02498, -0.417791, -0.0512442
-0.7848, -0.205048, 0.572993
0.734451, -0.479, 0.14593
-0.417228, -0.343619, 0.543172
0.597116, -0.53017, 0.261745
-0.225512, -0.433469, 0.545489
0.446359, -0.49562, 0.296634
-0.0883497, -0.432765, 0.481068
0.2583, -0.338886, 0.224611
-0.00905297, -0.307458, 0.316827
0.135069, 0.0570455, -0.120737
-0.193982, 0.0957259, -0.00723898
0.148483, 0.302286, -0.376327
-0.406793, 0.36756, -0.184799
0.125122, 0.490146, -0.556492
-0.53298, 0.567507, -0.329497
0.1117, 0.575866, -0.637418
-0.587534, 0.658062, -0.396235
0.043378, 0.651211, -0.682297
-0.573593, 0.723737, -0.469489
-0.0537004, 0.673842, -0.66022
-0.485579, 0.72461, -0.511255
-0.274171, 0.710977, -0.595581
0.0135953, -0.0352551, 0.029533
0.0611789, -0.158648, 0.132899
0.570098, -0.409194, 0.151286
-0.293661, -0.307658, 0.449217
0.256725, -0.131149, 0.0141163
-0.175153, -0.0803813, 0.163082
0.235987, -0.179197, 0.0726033
-0.113629, -0.138099, 0.193194
-0.0451538, 0.498943, -0.486353
-0.353641, 0.535206, -0.379948
-0.0263264, 0.322835, -0.316031
-0.231983, 0.347011, -0.245095
-0.129155, 0.334923, -0.280563
-0.0951669, 0.246786, -0.206731
0.0440883, 0.19115, -0.214838
-0.2027, 0.22016, -0.129714
0.109098, 0.14985, -0.203038
-0.240518, 0.190948, -0.082447
0.10544, 0.0829664, -0.133332
